,gene_name,log_fc,pvals_adj,pts
151,DUSP1,1.6268667,8.704927002999635e-16,0.9655172413793104
152,AP3D1,1.6432451,9.699569774939087e-16,0.9885057471264368
153,PAAF1,0.93244535,1.1908947392892391e-15,1.0
154,MYO1C,2.2811072,1.3550292623154432e-15,0.9540229885057471
155,SNHG17,1.7134396,1.3550292623154432e-15,0.9425287356321839
156,BDH2,2.4586651,1.6017646812394302e-15,0.8735632183908046
157,SNX24,1.8427212,1.6770911347058856e-15,0.9425287356321839
158,P4HA1,1.1532743,1.7372781908102075e-15,0.9770114942528736
159,PCNXL4,2.302339,1.8301924558578963e-15,0.896551724137931
160,GNPDA1,1.925846,1.8699352107081544e-15,0.9655172413793104
161,PDE6D,1.9564532,1.8699352107081544e-15,0.9080459770114943
162,BARD1,2.110084,2.01876009294895e-15,0.9655172413793104
163,LIX1L,2.149266,2.068855683713716e-15,0.9080459770114943
164,F2R,6.677613,2.7733321582770194e-15,0.7701149425287356
165,PRR4,3.0509715,2.7733321582770194e-15,0.8390804597701149
166,CASP4,1.1549934,2.8418956469338238e-15,0.9770114942528736
167,PLAT,4.2282624,3.3389249607481913e-15,0.8160919540229885
168,TXNL1,0.6758287,3.951930969167302e-15,0.9885057471264368
169,TMEM98,5.2478228,4.790686842200849e-15,0.7816091954022989
170,PPM1K,2.0972183,6.211498332332803e-15,0.896551724137931
171,TMEM128,1.5728468,6.450377607626497e-15,0.9425287356321839
172,FAM210B,2.7569723,6.589600294749621e-15,0.8735632183908046
173,MT1X,1.5525101,8.91156150848114e-15,0.9540229885057471
174,VEGFB,1.3711274,9.896255159361797e-15,0.9540229885057471
175,ADAM12,2.7267473,1.0637328568673225e-14,0.8620689655172413
176,CAB39,2.2532144,1.089642695199383e-14,0.9195402298850575
177,AGTRAP,1.5100347,1.7204928101735896e-14,0.9310344827586207
178,VSIG10,1.613613,2.0780508719782562e-14,0.9655172413793104
179,CTSB,1.167604,2.292475408682308e-14,0.9885057471264368
180,ATF2,1.5784171,2.781590403396571e-14,0.9540229885057471
181,HTRA1,1.9480554,2.924918498132673e-14,0.896551724137931
182,SCG5,3.4278316,3.481757938082525e-14,0.7586206896551724
183,AZI2,2.123014,4.331874436317874e-14,0.9195402298850575
184,RARRES3,2.3308551,4.494250859284127e-14,0.8275862068965517
185,NAP1L4,0.67097795,4.978573278480841e-14,1.0
186,UROD,1.7231451,6.301866642903505e-14,0.896551724137931
187,ATP1B3,0.94039744,6.709643677621248e-14,0.9310344827586207
188,ZNF451,1.0312587,7.585510640818655e-14,1.0
189,CSTB,1.2358643,8.139640385766251e-14,0.9770114942528736
190,MAP1B,1.0736058,8.509969611121514e-14,1.0
191,TMSB15B,2.0974581,9.03580805596491e-14,0.8275862068965517
192,SFT2D2,2.6142294,1.249615111194734e-13,0.8735632183908046
193,TRAPPC2,1.3999187,1.346894429312354e-13,0.9655172413793104
194,NUDT21,0.8050044,1.3610515589603558e-13,1.0
195,TFPI,4.5902066,1.6481972997106073e-13,0.7586206896551724
196,GUSBP1,1.4670836,1.6870465850183957e-13,0.9080459770114943
197,CERS5,1.9793867,1.8134310226521274e-13,0.9310344827586207
198,FKBP9,1.2909075,2.2152837220519058e-13,0.9885057471264368
199,PLTP,3.2261198,2.3259680934859203e-13,0.8160919540229885
200,CTHRC1,2.7660458,2.7483051773784703e-13,0.8505747126436781
201,KLF9,3.5532947,3.171986133258721e-13,0.8160919540229885
202,NASP,1.0267521,3.3296056006904886e-13,1.0
203,PLCB4,5.4055877,3.5764797316813213e-13,0.7241379310344828
204,LINC00944,4.0914974,3.930908495117097e-13,0.7586206896551724
205,ATF7,1.5327846,4.013363417956465e-13,0.8850574712643678
206,PPP1R18,3.820412,4.013363417956465e-13,0.8275862068965517
207,GSS,1.6143651,4.319938943750783e-13,0.896551724137931
208,TRAK2,2.1984038,4.4204840944221323e-13,0.9540229885057471
209,UPF3B,1.0666038,4.570507733633857e-13,0.9885057471264368
210,ANAPC10,2.4672675,5.901599637978922e-13,0.8390804597701149
211,RB1CC1,0.9768558,6.038347804954814e-13,1.0
212,TMEM126B,1.3485903,6.482025395696324e-13,1.0
213,ARMCX3,1.4878007,7.374986979642509e-13,0.9425287356321839
214,SPRY2,3.2627246,8.284794129255023e-13,0.7816091954022989
215,LGALS3,1.0144509,9.44223727828993e-13,0.9770114942528736
216,HIST1H2BG,0.87795514,9.44223727828993e-13,0.9425287356321839
217,CCDC14,2.3345015,9.903362021446312e-13,0.896551724137931
218,MOK,0.9042143,1.0131231009872617e-12,0.9655172413793104
219,UCA1,3.1881695,1.0364282605839719e-12,0.7701149425287356
220,LIFR,2.6514986,1.0602633064648059e-12,0.896551724137931
221,PHLDB2,1.0509542,1.0982100321810532e-12,0.9885057471264368
222,WSB1,1.0673766,1.1636197522721015e-12,1.0
223,PRIM2,1.7674673,1.710860123425555e-12,0.9310344827586207
224,SCYL1,2.4132411,1.7498914588950487e-12,0.8735632183908046
225,ZIC2,2.205439,2.571226843411345e-12,0.8850574712643678
