,gene_name,log_fc,pvals_adj,pts
87,GTF2E1,0.83913606,3.122344720346473e-10,0.9565217391304348
88,CDCP1,0.66354865,3.15476452379977e-10,0.9920948616600791
89,MX2,2.684924,3.216193555949084e-10,0.6086956521739131
90,MARCH7,0.96005726,3.705928278891916e-10,0.9881422924901185
91,LCP1,5.827989,3.7427640583370436e-10,0.5177865612648221
92,NAP1L4,0.45082694,3.9263646619387016e-10,0.9960474308300395
93,UBE2L6,0.82590234,3.984097673838627e-10,0.9209486166007905
94,GLOD4,0.82635385,4.0051058429734416e-10,0.9841897233201581
95,CENPK,0.8795003,4.503577276537872e-10,0.9090909090909091
96,SCPEP1,1.4321352,4.746220800893937e-10,0.8300395256916996
97,AGTRAP,0.65281636,4.998668214839861e-10,0.9802371541501976
98,EMG1,0.5966664,5.170732161267223e-10,0.9367588932806324
99,CUTA,0.58315736,5.573233318340166e-10,0.9486166007905138
100,SFRP1,20.228521,5.950990839142566e-10,0.5019762845849802
101,ADM,1.3549895,6.633093744114771e-10,0.83399209486166
102,SNORD12C,1.0411913,7.77069555830114e-10,0.7628458498023716
103,GNL3,1.1915635,9.098654417897914e-10,0.9920948616600791
104,IFIT1,0.991823,9.409737194581158e-10,0.932806324110672
105,OSER1,0.51652044,1.1308279397840166e-09,0.9644268774703557
106,FAM208B,0.5627457,1.1791532481140909e-09,0.9802371541501976
107,PHF11,1.6674715,1.185469395696281e-09,0.7114624505928854
108,FEM1B,1.1618568,1.2092230294041778e-09,0.9209486166007905
109,FAM76A,0.6033115,1.3438120954225715e-09,0.9841897233201581
110,KIAA0020,0.6106901,1.3633878796280178e-09,0.9920948616600791
111,BASP1,1.0128295,1.495504543940531e-09,0.9288537549407114
112,GSS,0.903911,1.6640197671967749e-09,0.9407114624505929
113,UBE2G1,0.51521575,1.6821232620851633e-09,1.0
114,ANLN,1.3897347,1.9105719128497455e-09,0.8932806324110671
115,ADSL,0.7098917,2.1595236820364e-09,0.924901185770751
116,NUP93,0.8751557,2.76852196974482e-09,0.9565217391304348
117,PIGC,1.1029857,2.848955602508818e-09,0.8458498023715415
118,OAS1,0.9653665,3.3543961347516346e-09,0.9169960474308301
119,RMDN3,2.167209,3.3757837662658815e-09,0.6600790513833992
120,PTBP1,0.91073304,3.5170272954599586e-09,0.9525691699604744
121,CMC1,0.58505,3.638877911175491e-09,0.9407114624505929
122,HMCES,1.1581023,4.300188793959163e-09,0.83399209486166
123,FAM111A,0.8458259,4.5284114678912745e-09,0.9486166007905138
124,EID1,0.6337965,4.578261130254562e-09,0.9525691699604744
